page_type,url,options.resultQuery,options.result_url,options.landing_min_time,options.landing_click,country
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Ui Developer",allinone.com,55,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Ui Developer",allinone.com,85,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand",allinone.com,87,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,36,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,68,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,86,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,26,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,22,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,49,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,46,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,49,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,49,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,90,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,32,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,25,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,42,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,13,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,95,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,21,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,34,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,65,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,61,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,88,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,92,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,19,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,43,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,96,No,
GoogleSearchResult,https://www.google.com/,,allinone.com,73,No,
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,45,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,84,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,49,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,19,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,53,Yes,CA
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,89,Yes,
GoogleSearchResult,https://www.google.com/,"Android Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,34,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",pluckit.co.in,99,Yes,CA
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",pluckit.co.in,112,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,91,Yes,CA
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",pluckit.co.in,44,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,72,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,35,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,53,No,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,47,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",pluckit.co.in,12,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,36,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",pluckit.co.in,63,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",pluckit.co.in,38,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",pluckit.co.in,28,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Android Developer",pluckit.co.in,90,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Software Developer",pluckit.co.in,25,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand",pluckit.co.in,36,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Software Developer",pluckit.co.in,29,No,
GoogleSearchResult,https://www.google.com/,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Android Developer",pluckit.co.in,85,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,91,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,30,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,88,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,44,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,40,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,29,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,98,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,41,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,40,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,108,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,65,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,59,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,76,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,34,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,70,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,31,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,75,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,45,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,116,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,60,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,45,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,19,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,65,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,116,No,
GoogleSearchResult,https://www.google.com/,,pluckit.co.in,64,No,
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,64,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,100,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,45,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,53,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,85,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,89,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,63,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,73,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,41,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,34,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,48,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,32,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,32,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,66,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,34,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,37,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,57,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,63,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,63,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,71,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,81,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,14,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,66,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,75,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,87,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,28,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,94,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,23,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,12,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,24,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,26,Yes,IN
GoogleSearchResult,https://www.google.com/,"Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,49,Yes,CA
GoogleSearchResult,https://www.google.com/,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,99,Yes,IN
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,77,Yes,CA
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,81,Yes,CA
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,95,Yes,CA
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,78,Yes,CA
GoogleSearchResult,https://www.google.com/,"Android Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,29,Yes,CA
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,38,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,97,Yes,CA
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,90,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,88,Yes,CA
GoogleSearchResult,https://www.google.com/,"Android Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,26,Yes,
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,49,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,85,Yes,
GoogleSearchResult,https://www.google.com/,"Android Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,51,Yes,
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,70,Yes,CA
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,95,Yes,
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,94,Yes,
GoogleSearchResult,https://www.google.com/,"Android Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,66,Yes,CA
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,92,Yes,CA
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,66,Yes,CA
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,23,Yes,CA
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,88,Yes,CA
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,89,Yes,CA
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,90,Yes,
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,71,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,53,Yes,
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,55,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,78,Yes,
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,16,Yes,
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,14,Yes,
GoogleSearchResult,https://www.google.com/,"Android Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,18,Yes,CA
GoogleSearchResult,https://www.google.com/,"Test Brand Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,98,Yes,
GoogleSearchResult,https://www.google.com/,"Android Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,78,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,91,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,100,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,46,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,99,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,70,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,36,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,61,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,59,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,80,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,90,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,78,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,25,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,52,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,28,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,80,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,54,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,43,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,92,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,12,Yes,
GoogleSearchResult,https://www.google.com/,"Ui Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,64,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,36,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,29,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,41,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,34,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,40,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,53,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,31,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,91,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,24,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,22,Yes,
GoogleSearchResult,https://www.google.com/,"Software Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,68,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,78,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,20,Yes,
GoogleSearchResult,https://www.google.com/,"Test Secondary Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,27,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,99,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,19,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,44,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,83,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,23,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,98,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,80,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,62,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,93,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,87,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,18,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,91,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.",Codeyiizen.com,95,Yes,
GoogleSearchResult,https://www.google.com/,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry",Codeyiizen.com,101,Yes,
