page_type,url,options.resultQuery,options.result_url,options.landing_min_time,options.landing_click,country
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,69,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,19,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,35,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,61,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,98,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,81,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,50,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,57,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,69,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,88,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,52,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,72,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,81,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,37,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,70,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,67,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,69,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,83,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,26,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,99,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,24,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,76,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,20,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,37,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,33,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,100,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,64,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,19,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,17,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,26,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,42,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,17,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,61,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,92,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,17,No,
GoogleSearchResult,https://www.google.com/,,Codeyiizen.com,10,No,
