page_type,url,options.result_url,options.resultQury,job_title,weight,options.landing_min_time,options.landing_click
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Test Secondary Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Test Secondary Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Test Secondary Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Test Secondary Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Test Secondary Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Test Brand","Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,1,1
