page_type,url,options.resultQuery,options.result_url,options.landing_min_time,options.landing_click,country
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,74,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,14,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,27,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,44,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,97,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,28,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,80,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,47,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,60,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,38,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,92,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,16,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,48,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,61,No,IN
GoogleSearchResult,https://www.google.com/,,https://www.prnewswire.com/news-releases/sahm-adrangis-kerrisdale-capital-issues-negative-report-on-caredx-inc-and-announces-conference-call-schedule-300885501.html,58,No,IN
